5.102e+01 5.264e+01 5.427e+01 5.591e+01 5.755e+01 5.920e+01 6.086e+01 6.252e+01 6.418e+01 6.585e+01 6.752e+01 6.920e+01 7.087e+01 7.255e+01 7.423e+01 7.591e+01 7.759e+01 7.927e+01 8.094e+01 8.261e+01 8.428e+01 8.594e+01 8.760e+01 8.924e+01 9.088e+01 9.251e+01 9.412e+01 9.572e+01 9.731e+01 9.887e+01 1.004e+02 1.019e+02 1.034e+02 1.049e+02 1.063e+02 1.077e+02 1.090e+02 1.103e+02 1.116e+02 1.128e+02 1.139e+02 1.149e+02 1.159e+02 1.167e+02 1.175e+02 1.182e+02 1.187e+02 1.192e+02 1.195e+02 1.196e+02 1.196e+02 1.194e+02 1.190e+02 1.184e+02 1.176e+02 1.166e+02 1.153e+02 1.138e+02 1.120e+02 1.100e+02 1.076e+02 1.050e+02 1.020e+02 9.877e+01 9.520e+01 9.132e+01 8.713e+01 8.263e+01 7.785e+01 7.280e+01 6.751e+01 6.201e+01 5.635e+01 5.058e+01 4.476e+01 3.898e+01 3.333e+01 2.789e+01 2.278e+01 1.809e+01 1.391e+01 1.031e+01 7.322e+00 4.959e+00 3.181e+00 1.919e+00 1.080e+00 5.626e-01 2.682e-01 1.158e-01 4.472e-02 1.522e-02 4.487e-03 1.125e-03 2.344e-04 3.964e-05 5.279e-06 5.360e-07 4.008e-08 2.114e-09 
3.927e+01 4.057e+01 4.188e+01 4.320e+01 4.452e+01 4.585e+01 4.719e+01 4.853e+01 4.987e+01 5.122e+01 5.257e+01 5.393e+01 5.528e+01 5.664e+01 5.800e+01 5.936e+01 6.072e+01 6.208e+01 6.344e+01 6.479e+01 6.614e+01 6.749e+01 6.884e+01 7.017e+01 7.150e+01 7.283e+01 7.414e+01 7.544e+01 7.673e+01 7.800e+01 7.925e+01 8.049e+01 8.171e+01 8.290e+01 8.406e+01 8.519e+01 8.629e+01 8.735e+01 8.837e+01 8.934e+01 9.025e+01 9.111e+01 9.191e+01 9.263e+01 9.328e+01 9.384e+01 9.431e+01 9.467e+01 9.493e+01 9.507e+01 9.508e+01 9.495e+01 9.467e+01 9.424e+01 9.362e+01 9.283e+01 9.184e+01 9.066e+01 8.926e+01 8.764e+01 8.579e+01 8.370e+01 8.136e+01 7.878e+01 7.595e+01 7.287e+01 6.954e+01 6.597e+01 6.216e+01 5.814e+01 5.392e+01 4.954e+01 4.502e+01 4.042e+01 3.578e+01 3.116e+01 2.665e+01 2.230e+01 1.822e+01 1.447e+01 1.113e+01 8.246e+00 5.859e+00 3.968e+00 2.546e+00 1.536e+00 8.650e-01 4.505e-01 2.148e-01 9.273e-02 3.582e-02 1.219e-02 3.595e-03 9.017e-04 1.879e-04 3.177e-05 4.231e-06 4.297e-07 3.213e-08 1.695e-09 
3.014e+01 3.119e+01 3.224e+01 3.330e+01 3.437e+01 3.544e+01 3.651e+01 3.759e+01 3.868e+01 3.977e+01 4.086e+01 4.195e+01 4.305e+01 4.415e+01 4.525e+01 4.635e+01 4.745e+01 4.855e+01 4.965e+01 5.075e+01 5.185e+01 5.294e+01 5.403e+01 5.511e+01 5.619e+01 5.727e+01 5.833e+01 5.939e+01 6.044e+01 6.147e+01 6.250e+01 6.350e+01 6.449e+01 6.546e+01 6.641e+01 6.734e+01 6.824e+01 6.910e+01 6.994e+01 7.073e+01 7.149e+01 7.219e+01 7.285e+01 7.345e+01 7.399e+01 7.446e+01 7.485e+01 7.517e+01 7.540e+01 7.553e+01 7.556e+01 7.548e+01 7.528e+01 7.495e+01 7.449e+01 7.388e+01 7.311e+01 7.218e+01 7.109e+01 6.981e+01 6.835e+01 6.670e+01 6.486e+01 6.282e+01 6.057e+01 5.812e+01 5.548e+01 5.264e+01 4.961e+01 4.641e+01 4.305e+01 3.956e+01 3.596e+01 3.229e+01 2.858e+01 2.490e+01 2.130e+01 1.783e+01 1.457e+01 1.157e+01 8.898e+00 6.595e+00 4.687e+00 3.175e+00 2.037e+00 1.229e+00 6.923e-01 3.606e-01 1.719e-01 7.425e-02 2.868e-02 9.764e-03 2.879e-03 7.224e-04 1.505e-04 2.546e-05 3.391e-06 3.444e-07 2.575e-08 1.359e-09 
2.308e+01 2.392e+01 2.476e+01 2.561e+01 2.647e+01 2.733e+01 2.820e+01 2.907e+01 2.994e+01 3.082e+01 3.170e+01 3.258e+01 3.347e+01 3.436e+01 3.524e+01 3.614e+01 3.703e+01 3.792e+01 3.881e+01 3.970e+01 4.059e+01 4.147e+01 4.236e+01 4.324e+01 4.411e+01 4.499e+01 4.585e+01 4.671e+01 4.756e+01 4.840e+01 4.924e+01 5.006e+01 5.086e+01 5.166e+01 5.243e+01 5.318e+01 5.392e+01 5.463e+01 5.531e+01 5.596e+01 5.658e+01 5.716e+01 5.771e+01 5.820e+01 5.865e+01 5.905e+01 5.938e+01 5.965e+01 5.985e+01 5.998e+01 6.002e+01 5.998e+01 5.983e+01 5.959e+01 5.924e+01 5.877e+01 5.817e+01 5.745e+01 5.659e+01 5.559e+01 5.444e+01 5.314e+01 5.168e+01 5.007e+01 4.829e+01 4.635e+01 4.425e+01 4.199e+01 3.958e+01 3.704e+01 3.436e+01 3.158e+01 2.871e+01 2.578e+01 2.283e+01 1.989e+01 1.701e+01 1.425e+01 1.164e+01 9.248e+00 7.113e+00 5.274e+00 3.748e+00 2.539e+00 1.630e+00 9.835e-01 5.539e-01 2.886e-01 1.376e-01 5.944e-02 2.296e-02 7.818e-03 2.306e-03 5.785e-04 1.206e-04 2.039e-05 2.716e-06 2.759e-07 2.064e-08 1.089e-09 
1.762e+01 1.829e+01 1.897e+01 1.965e+01 2.034e+01 2.103e+01 2.173e+01 2.243e+01 2.313e+01 2.384e+01 2.455e+01 2.526e+01 2.598e+01 2.669e+01 2.741e+01 2.813e+01 2.885e+01 2.957e+01 3.029e+01 3.101e+01 3.173e+01 3.245e+01 3.317e+01 3.388e+01 3.460e+01 3.530e+01 3.601e+01 3.670e+01 3.740e+01 3.808e+01 3.876e+01 3.943e+01 4.008e+01 4.073e+01 4.136e+01 4.198e+01 4.258e+01 4.316e+01 4.372e+01 4.425e+01 4.476e+01 4.524e+01 4.569e+01 4.610e+01 4.647e+01 4.680e+01 4.708e+01 4.731e+01 4.749e+01 4.761e+01 4.766e+01 4.763e+01 4.754e+01 4.736e+01 4.709e+01 4.673e+01 4.627e+01 4.571e+01 4.504e+01 4.425e+01 4.335e+01 4.232e+01 4.117e+01 3.989e+01 3.848e+01 3.694e+01 3.528e+01 3.348e+01 3.157e+01 2.955e+01 2.742e+01 2.520e+01 2.292e+01 2.058e+01 1.823e+01 1.589e+01 1.359e+01 1.138e+01 9.302e+00 7.390e+00 5.686e+00 4.216e+00 2.997e+00 2.031e+00 1.303e+00 7.867e-01 4.432e-01 2.309e-01 1.101e-01 4.757e-02 1.838e-02 6.259e-03 1.846e-03 4.633e-04 9.655e-05 1.633e-05 2.176e-06 2.210e-07 1.654e-08 8.725e-10 
1.342e+01 1.395e+01 1.450e+01 1.504e+01 1.559e+01 1.615e+01 1.671e+01 1.727e+01 1.784e+01 1.840e+01 1.898e+01 1.955e+01 2.013e+01 2.071e+01 2.129e+01 2.187e+01 2.245e+01 2.303e+01 2.362e+01 2.420e+01 2.478e+01 2.536e+01 2.595e+01 2.652e+01 2.710e+01 2.768e+01 2.825e+01 2.881e+01 2.938e+01 2.993e+01 3.048e+01 3.103e+01 3.156e+01 3.209e+01 3.260e+01 3.311e+01 3.360e+01 3.407e+01 3.453e+01 3.497e+01 3.539e+01 3.578e+01 3.615e+01 3.649e+01 3.680e+01 3.708e+01 3.731e+01 3.751e+01 3.766e+01 3.777e+01 3.782e+01 3.782e+01 3.775e+01 3.762e+01 3.742e+01 3.714e+01 3.679e+01 3.635e+01 3.583e+01 3.521e+01 3.450e+01 3.370e+01 3.279e+01 3.178e+01 3.066e+01 2.944e+01 2.812e+01 2.670e+01 2.518e+01 2.357e+01 2.187e+01 2.011e+01 1.829e+01 1.643e+01 1.455e+01 1.269e+01 1.085e+01 9.092e+00 7.431e+00 5.905e+00 4.544e+00 3.370e+00 2.396e+00 1.624e+00 1.042e+00 6.292e-01 3.545e-01 1.847e-01 8.812e-02 3.807e-02 1.471e-02 5.010e-03 1.478e-03 3.709e-04 7.732e-05 1.308e-05 1.743e-06 1.771e-07 1.325e-08 6.990e-10 
1.018e+01 1.061e+01 1.104e+01 1.148e+01 1.192e+01 1.236e+01 1.281e+01 1.326e+01 1.372e+01 1.418e+01 1.464e+01 1.510e+01 1.556e+01 1.603e+01 1.650e+01 1.697e+01 1.744e+01 1.791e+01 1.838e+01 1.885e+01 1.932e+01 1.980e+01 2.027e+01 2.074e+01 2.120e+01 2.167e+01 2.213e+01 2.259e+01 2.305e+01 2.350e+01 2.395e+01 2.439e+01 2.483e+01 2.526e+01 2.568e+01 2.609e+01 2.649e+01 2.688e+01 2.725e+01 2.761e+01 2.795e+01 2.828e+01 2.858e+01 2.886e+01 2.912e+01 2.935e+01 2.955e+01 2.972e+01 2.985e+01 2.995e+01 3.000e+01 3.001e+01 2.996e+01 2.987e+01 2.972e+01 2.951e+01 2.924e+01 2.890e+01 2.849e+01 2.801e+01 2.745e+01 2.682e+01 2.610e+01 2.530e+01 2.442e+01 2.345e+01 2.241e+01 2.128e+01 2.007e+01 1.879e+01 1.744e+01 1.604e+01 1.459e+01 1.311e+01 1.162e+01 1.013e+01 8.666e+00 7.260e+00 5.935e+00 4.717e+00 3.630e+00 2.693e+00 1.914e+00 1.298e+00 8.332e-01 5.031e-01 2.835e-01 1.477e-01 7.049e-02 3.046e-02 1.177e-02 4.010e-03 1.183e-03 2.969e-04 6.190e-05 1.047e-05 1.396e-06 1.418e-07 1.061e-08 5.600e-10 
7.703e+00 8.043e+00 8.386e+00 8.735e+00 9.086e+00 9.442e+00 9.801e+00 1.016e+01 1.053e+01 1.089e+01 1.126e+01 1.164e+01 1.201e+01 1.239e+01 1.276e+01 1.314e+01 1.352e+01 1.390e+01 1.428e+01 1.466e+01 1.504e+01 1.543e+01 1.581e+01 1.619e+01 1.657e+01 1.694e+01 1.732e+01 1.769e+01 1.806e+01 1.843e+01 1.880e+01 1.916e+01 1.951e+01 1.986e+01 2.020e+01 2.054e+01 2.086e+01 2.118e+01 2.149e+01 2.178e+01 2.206e+01 2.233e+01 2.258e+01 2.282e+01 2.303e+01 2.322e+01 2.339e+01 2.353e+01 2.365e+01 2.373e+01 2.378e+01 2.379e+01 2.377e+01 2.370e+01 2.359e+01 2.343e+01 2.322e+01 2.296e+01 2.264e+01 2.227e+01 2.183e+01 2.133e+01 2.077e+01 2.014e+01 1.944e+01 1.868e+01 1.785e+01 1.695e+01 1.599e+01 1.498e+01 1.391e+01 1.279e+01 1.164e+01 1.046e+01 9.267e+00 8.081e+00 6.917e+00 5.795e+00 4.739e+00 3.767e+00 2.899e+00 2.151e+00 1.530e+00 1.037e+00 6.659e-01 4.021e-01 2.266e-01 1.181e-01 5.637e-02 2.436e-02 9.417e-03 3.208e-03 9.466e-04 2.376e-04 4.954e-05 8.384e-06 1.117e-06 1.135e-07 8.497e-09 4.485e-10 
5.805e+00 6.074e+00 6.348e+00 6.625e+00 6.905e+00 7.189e+00 7.475e+00 7.765e+00 8.057e+00 8.351e+00 8.648e+00 8.946e+00 9.247e+00 9.549e+00 9.852e+00 1.016e+01 1.046e+01 1.077e+01 1.108e+01 1.139e+01 1.169e+01 1.200e+01 1.231e+01 1.262e+01 1.293e+01 1.323e+01 1.354e+01 1.384e+01 1.414e+01 1.444e+01 1.474e+01 1.503e+01 1.532e+01 1.560e+01 1.588e+01 1.615e+01 1.642e+01 1.668e+01 1.693e+01 1.717e+01 1.740e+01 1.762e+01 1.783e+01 1.802e+01 1.820e+01 1.836e+01 1.850e+01 1.862e+01 1.872e+01 1.879e+01 1.884e+01 1.886e+01 1.884e+01 1.880e+01 1.872e+01 1.860e+01 1.844e+01 1.824e+01 1.799e+01 1.769e+01 1.735e+01 1.696e+01 1.652e+01 1.602e+01 1.547e+01 1.487e+01 1.421e+01 1.350e+01 1.274e+01 1.193e+01 1.108e+01 1.019e+01 9.278e+00 8.339e+00 7.391e+00 6.446e+00 5.519e+00 4.625e+00 3.782e+00 3.007e+00 2.315e+00 1.718e+00 1.222e+00 8.284e-01 5.320e-01 3.214e-01 1.811e-01 9.443e-02 4.507e-02 1.948e-02 7.532e-03 2.566e-03 7.573e-04 1.901e-04 3.965e-05 6.710e-06 8.943e-07 9.089e-08 6.803e-09 3.591e-10 
4.357e+00 4.571e+00 4.787e+00 5.007e+00 5.230e+00 5.456e+00 5.684e+00 5.915e+00 6.149e+00 6.384e+00 6.622e+00 6.861e+00 7.102e+00 7.345e+00 7.589e+00 7.834e+00 8.081e+00 8.328e+00 8.576e+00 8.825e+00 9.074e+00 9.323e+00 9.572e+00 9.821e+00 1.007e+01 1.032e+01 1.056e+01 1.081e+01 1.105e+01 1.130e+01 1.154e+01 1.178e+01 1.201e+01 1.224e+01 1.247e+01 1.269e+01 1.291e+01 1.312e+01 1.333e+01 1.352e+01 1.371e+01 1.389e+01 1.406e+01 1.422e+01 1.437e+01 1.450e+01 1.462e+01 1.472e+01 1.481e+01 1.487e+01 1.492e+01 1.494e+01 1.493e+01 1.490e+01 1.484e+01 1.475e+01 1.463e+01 1.447e+01 1.428e+01 1.405e+01 1.379e+01 1.348e+01 1.313e+01 1.274e+01 1.230e+01 1.183e+01 1.131e+01 1.074e+01 1.014e+01 9.503e+00 8.828e+00 8.123e+00 7.394e+00 6.648e+00 5.893e+00 5.141e+00 4.402e+00 3.690e+00 3.018e+00 2.400e+00 1.848e+00 1.371e+00 9.756e-01 6.616e-01 4.250e-01 2.567e-01 1.447e-01 7.547e-02 3.602e-02 1.557e-02 6.022e-03 2.052e-03 6.057e-04 1.521e-04 3.172e-05 5.369e-06 7.156e-07 7.275e-08 5.445e-09 2.875e-10 
